preflop, 0.39, 2, call, -0.3736056094661734, 126
preflop, 0.39, 2, fold, -1.0, 72
preflop, 0.39, 4, call, -0.3468816044818233, 31
preflop, 0.39, 4, fold, -2.0, 42
preflop, 0.5, 2, fold, -1.0, 93
preflop, 0.5, 2, raise, -0.6477143935067862, 90
preflop, 0.5, 2, call, -0.3645382581187202, 155
preflop, 0.5, 1, call, -0.20077439768181826, 203
preflop, 0.5, 1, raise, 0.39516590408520774, 82
preflop, 0.5, 1, fold, 0.0, 1
preflop, 0.5, 4, call, -0.349123396068457, 45
preflop, 0.5, 4, fold, -2.0, 33
preflop, 0.33, 2, call, -0.3296609380183864, 387
preflop, 0.33, 2, fold, -1.0, 195
preflop, 0.33, 2, raise, -0.5262360949312924, 224
preflop, 0.33, 1, fold, 0.0, 1
preflop, 0.33, 1, call, -0.1310748998333944, 438
preflop, 0.33, 1, raise, 0.3774460043340985, 218
preflop, 0.33, 4, call, -0.40129755473670237, 106
preflop, 0.33, 4, fold, -2.0, 92
preflop, 0.43, 1, call, -0.17903249680545097, 341
preflop, 0.43, 1, fold, 0.0, 1
preflop, 0.43, 1, raise, 0.2561672212448646, 136
preflop, 0.43, 2, call, -0.3200051170558882, 289
preflop, 0.43, 2, fold, -1.0, 149
preflop, 0.43, 2, raise, -0.6809978318716641, 137
preflop, 0.43, 4, call, -0.4158927167704647, 51
preflop, 0.43, 4, fold, -2.0, 55
preflop, 0.55, 1, raise, 0.3516648661979899, 126
preflop, 0.55, 1, call, -0.15232686951193267, 291
preflop, 0.55, 1, fold, 0.0, 1
preflop, 0.55, 2, call, -0.31028060558556053, 234
preflop, 0.55, 2, raise, -0.6244530869406039, 123
preflop, 0.55, 2, fold, -1.0, 129
preflop, 0.55, 4, fold, -2.0, 53
preflop, 0.55, 4, call, -0.4646652318261537, 47
preflop, 0.52, 2, fold, -1.0, 59
preflop, 0.52, 2, call, -0.3637458302318784, 121
preflop, 0.52, 2, raise, -0.5302230928652165, 53
preflop, 0.52, 1, call, -0.10383096694142986, 133
preflop, 0.52, 1, fold, 0.0, 1
preflop, 0.52, 1, raise, 0.4543158031639976, 80
preflop, 0.52, 4, call, -0.5100233373707398, 23
preflop, 0.52, 4, fold, -2.0, 22
preflop, 0.61, 2, raise, -0.5766098925071195, 55
preflop, 0.61, 2, call, -0.3394255503583106, 119
preflop, 0.61, 2, fold, -1.0, 60
preflop, 0.61, 4, call, -0.6871996841001633, 20
preflop, 0.61, 4, fold, -2.0, 26
preflop, 0.61, 1, fold, 0.0, 1
preflop, 0.61, 1, call, -0.09504133693977967, 125
preflop, 0.61, 1, raise, 0.37632127299481727, 71
preflop, 0.49, 2, call, -0.3004320200405795, 430
preflop, 0.49, 2, raise, -0.6016246122001473, 191
preflop, 0.49, 2, fold, -1.0, 174
preflop, 0.49, 1, call, -0.12430693106376083, 406
preflop, 0.49, 1, fold, 0.0, 1
preflop, 0.49, 1, raise, 0.4101214595678751, 221
preflop, 0.49, 4, call, -0.48785687973221825, 89
preflop, 0.49, 4, fold, -2.0, 78
preflop, 0.56, 1, call, -0.14548915910985152, 207
preflop, 0.56, 1, raise, 0.33282539969238395, 105
preflop, 0.56, 1, fold, 0.0, 1
preflop, 0.56, 2, fold, -1.0, 114
preflop, 0.56, 2, raise, -0.6972074957991743, 96
preflop, 0.56, 2, call, -0.22212137545748203, 197
preflop, 0.56, 4, fold, -2.0, 49
preflop, 0.56, 4, call, -0.5023199802484832, 34
preflop, 0.66, 2, raise, -0.598911122055831, 74
preflop, 0.66, 2, call, -0.29072413365206234, 123
preflop, 0.66, 2, fold, -1.0, 43
preflop, 0.66, 4, fold, -2.0, 28
preflop, 0.66, 4, call, -0.4017220066425005, 35
preflop, 0.66, 1, raise, 0.6026911265604183, 83
preflop, 0.66, 1, call, -0.11591876621780774, 165
preflop, 0.66, 1, fold, 0.0, 1
preflop, 0.53, 1, call, -0.14648023089679918, 756
preflop, 0.53, 1, fold, 0.0, 1
preflop, 0.53, 1, raise, 0.3024023302669433, 379
preflop, 0.53, 2, call, -0.30291964007443745, 674
preflop, 0.53, 2, fold, -1.0, 372
preflop, 0.53, 2, raise, -0.5855669556186561, 332
preflop, 0.53, 4, fold, -2.0, 145
preflop, 0.53, 4, call, -0.5489059869889925, 137
